521,34;55,13
521,95;55,13
522,57;55,06
523,19;55,06
523,80;55,06
524,42;55,06
525,04;55,06
525,66;55,06
526,27;55,06
526,89;55,00
527,51;55,00
528,13;55,00
528,74;55,00
529,36;54,94
529,98;55,00
530,59;54,94
531,21;54,94
531,83;54,94
532,45;54,94
533,06;54,94
533,68;54,94
534,30;54,88
534,91;54,88
535,53;54,88
536,15;54,88
536,77;54,88
537,38;54,88
538,00;54,88
538,62;54,88
539,23;54,88
539,85;54,81
540,47;54,81
541,09;54,81
541,70;54,81
542,32;54,81
542,94;54,81
543,55;54,75
544,17;54,75
544,79;54,75
545,41;54,75
546,02;54,75
546,64;54,75
547,26;54,75
547,88;54,69
548,49;54,69
549,11;54,69
549,73;54,69
550,34;54,69
550,96;54,69
551,58;54,69
552,20;54,69
552,81;54,69
553,43;54,69
554,05;54,63
554,66;54,63
555,28;54,63
555,90;54,63
556,52;54,63
557,13;54,63
557,75;54,63
558,37;54,56
558,98;54,56
559,60;54,56
560,22;54,56
560,84;54,56
561,45;54,56
562,07;54,50
562,69;54,56
563,30;54,50
563,92;54,50
564,54;54,50
565,16;54,50
565,77;54,50
566,39;54,50
567,01;54,50
567,63;54,44
568,24;54,44
568,86;54,44
569,48;54,44
570,09;54,44
570,71;54,44
571,33;54,44
571,95;54,38
572,56;54,38
573,18;54,38
573,80;54,38
574,41;54,38
575,03;54,38
575,65;54,38
576,27;54,31
576,88;54,31
577,50;54,31
578,12;54,31
578,73;54,31
579,35;54,31
579,97;54,25
580,59;54,25
581,20;54,25
581,82;54,25
582,44;54,25
583,05;54,25
583,67;54,25
584,29;54,25
584,91;54,19
585,52;54,19
586,14;54,19
586,76;54,19
587,37;54,19
587,99;54,19
588,61;54,19
589,23;54,19
589,84;54,19
590,46;54,13
591,08;54,13
591,70;54,13
592,31;54,13
592,93;54,13
593,55;54,13
594,16;54,13
594,78;54,13
595,40;54,06
596,02;54,06
596,63;54,06
597,25;54,06
597,87;54,06
598,48;54,06
599,10;54,06
599,72;54,06
600,34;54,06
600,95;54,00
601,57;54,00
602,19;54,00
602,80;54,00
603,42;54,00
604,04;53,94
604,66;53,94
605,27;53,94
605,89;53,94
606,51;53,94
607,12;53,94
607,74;53,94
608,36;53,94
608,98;53,94
609,59;53,88
610,21;53,94
610,83;53,88
611,45;53,88
612,06;53,88
612,68;53,88
613,30;53,88
613,91;53,88
614,53;53,88
615,15;53,88
615,77;53,81
616,38;53,81
617,00;53,81
617,62;53,81
618,23;53,81
618,85;53,81
619,47;53,81
620,09;53,81
620,70;53,81
621,32;53,81
621,94;53,75
622,55;53,75
623,17;53,75
623,79;53,75
624,41;53,75
625,02;53,75
625,64;53,75
626,26;53,69
626,87;53,69
627,49;53,69
628,11;53,69
628,73;53,69
629,34;53,69
629,96;53,63
